0	45.676864362109654
0	24.18627630335449
0	22.027398131005405
0	19.299471934508045
0	19.13119381964688
0	19.023064983873258
0	18.9709674029435
0	18.934353841525866
0	18.908340969455455
0	18.869104769772974
0	18.829810164856795
0	18.79280811288245
0	18.76269894462795
0	18.747973544532147
0	18.740299880408315
0	18.730549668264313
0	18.724605279130582
0	18.720768445527998
0	18.718642016797535
0	18.716218753469587
0	18.712583858477664
0	18.710968349592367
0	18.71099986860556
0	18.709788236941584
0	18.708980482498934
0	18.708172728056283
0	18.708980482498934
0	18.70797078944562
0	18.70776885083496
0	18.707566912224298
0	18.70797078944562
0	18.70776885083496
0	18.70776885083496
0	18.707566912224298
0	18.70797078944562
0	18.70797078944562
0	18.70797078944562
0	18.70857660219627
0	18.70857660219627
0	18.70857660219627
0	18.70837466358561
0	18.70837466358561
0	18.70857660219627
0	18.70857660219627
0	18.70857660219627
0	18.708172724974943
0	18.708172724974943
0	18.708172724974943
0	18.70837466358561
0	18.708778540806932
0	18.708778540806932
0	18.708778540806932
0	18.708778540806932
0	18.708778540806932
0	18.708778540806932
0	18.708980479417594
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.708980479417594
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.709182418028256
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.708980479417594
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
0	18.708980479417594
0	18.709182418028256
